Sample	posterior	likelihood	prior	lambda	treeHeightLogger	clockRate
15450	-2396.080333488918	-2387.941038320885	-8.139295168032909	0.20575548711374672	5.179950127853882	17.48059443985596
15500	-2394.799487926707	-2388.0257825673584	-6.773705359348768	0.35275744018047267	5.154227363483672	1.5565206694226226
15550	-2395.606682528897	-2387.985271350757	-7.621411178140068	0.28782164198792	5.511307420826075	8.235763718696205
15600	-2393.167878538032	-2387.4575303869246	-5.710348151107188	0.28782164198792	6.179963803766581	1.1386710788340317
15650	-2400.7166133372925	-2389.4803627551487	-11.236250582143843	0.48766037776143645	7.5569744617621275	2.597626746267185
15700	-2396.7104813735195	-2387.624667718371	-9.085813655148858	0.1738865171051364	4.411737144557225	6.80225360480991
15750	-2396.044280354497	-2387.642322167963	-8.40195818653421	0.3107998733410083	4.95909730329401	7.959653068678946
15800	-2396.1243798305845	-2388.2505209810574	-7.873858849527285	0.08689993578419578	5.980223354695156	38.66261745019734
15850	-2398.2962843469077	-2387.901150064548	-10.395134282359786	0.020507252910884063	5.749079966720085	235.0708243809249
15900	-2400.7695505925926	-2388.1536119555635	-12.615938637029227	0.4714890795549824	5.386716421941251	242.5307131857791
15950	-2398.7169920055135	-2387.5769795997862	-11.140012405727106	0.15059414220664497	5.386716421941251	612.4634535341488
16000	-2399.8761903034056	-2387.564697065614	-12.31149323779165	0.04707777978851329	5.962985625499316	2882.7273033294414
16050	-2402.991255197035	-2388.65222684576	-14.33902835127482	0.12553012778592137	4.7187173321396	4346.139485904657
16100	-2402.310433285809	-2388.029501553071	-14.280931732737805	0.10548672357432244	5.153165390377524	11610.190802705298
16150	-2402.7579162510506	-2388.738715182932	-14.019201068118424	0.2099042695532313	5.258543180922494	6889.5811674541565
16200	-2402.809381848431	-2388.6556237634068	-14.153758085024048	0.2502054170698558	5.8181070993376816	8307.497339910275
16250	-2400.590784258889	-2388.4002906422106	-12.190493616678339	0.041154250966021266	5.365498725645832	1558.896621345681
16300	-2399.184377893577	-2387.811444823241	-11.37293307033617	0.05525681996662477	5.350421379169061	775.6952648154823
16350	-2399.361195437958	-2387.666638089509	-11.694557348449038	0.26282190442871667	4.826003127508893	223.6770927938263
16400	-2398.5894661002612	-2388.916481266667	-9.672984833594633	0.0758087495227659	5.525629146658764	188.56853622354956
16450	-2399.3106576329833	-2388.883722043766	-10.426935589217603	0.306613610611121	6.345880599626147	91.7378882000292
16500	-2397.836904294504	-2388.089613661123	-9.747290633381047	0.17724652129730176	6.800363799956702	91.7378882000292
16550	-2396.99288171452	-2387.8376059871875	-9.155275727332574	0.17724652129730176	5.588873757087143	86.68794246884252
16600	-2398.7206379179715	-2387.8806315907	-10.840006327271654	0.2124558646650074	6.917317787612426	169.9746654967151
16650	-2402.51661805835	-2388.974519648558	-13.542098409792388	0.6574159677669142	4.663830529593717	51.462016091972075
16700	-2397.8324511273154	-2388.6915341983313	-9.140916928984133	0.0826259334848746	6.10051591482407	136.62436637122792
16750	-2400.2664607851852	-2389.0774026915897	-11.189058093595703	0.03279036740450997	5.223056224747796	401.0530931251774
16800	-2400.012759585085	-2388.3063761276917	-11.706383457393327	0.1265087167243408	7.54504040266284	294.0774667520645
16850	-2398.6596144122095	-2387.95548632243	-10.704128089779683	0.15040895469842458	6.7836415658475175	300.00863257974356
16900	-2399.236244971101	-2388.900082033703	-10.336162937398221	0.2298198764799349	6.253568803450492	185.59884971097082
16950	-2398.880905213953	-2388.663968306696	-10.216936907257057	0.10062070540171386	6.253568803450492	374.30184461724235
17000	-2399.2533012222348	-2388.107154767007	-11.146146455227383	0.09382793611689558	5.761433813024615	964.7723655835653
17050	-2398.927342023946	-2387.6960675529126	-11.231274471033569	0.06593140941751209	6.206891680755769	1066.6193757958883
17100	-2400.950870975584	-2388.63346209505	-12.317408880534114	0.15218480829405975	7.291601683106	697.161339459698
17150	-2401.114369532249	-2388.695676103457	-12.418693428791645	0.022375723862688084	6.5877550479290745	1724.0895162009122
17200	-2399.280656409971	-2387.9456196001142	-11.335036809856888	0.12387129040974648	6.345233167457596	991.6439382024674
17250	-2398.7601372417876	-2387.326206269495	-11.43393097229285	0.09787533454588788	5.648097201127462	1209.2563056101367
17300	-2396.865524193289	-2387.3319765611004	-9.53354763218856	0.09350295089098035	5.648097201127462	181.68335593847465
17350	-2399.2793388386026	-2389.506281944812	-9.773056893790672	0.0721864509038984	6.277308433434158	244.1015694426142
17400	-2399.4560666185544	-2389.506281944812	-9.94978467374222	0.11123109565570016	6.277308433434158	271.6699488442107
17450	-2401.5018061681585	-2388.0976428192666	-13.404163348891888	0.10082185747912628	4.561054971606015	1030.4821488526945
17500	-2402.203401853697	-2390.618142655658	-11.585259198038784	0.1878236374944533	6.207950863770168	910.29040604992
17550	-2399.6753411648347	-2387.922063272786	-11.753277892048565	0.33534676977984296	5.244915160017004	288.53873573980957
17600	-2398.474852797582	-2388.006381337718	-10.468471459864347	0.3425202738122018	5.71278362001756	94.70427229059494
17650	-2398.740927823167	-2387.593085846886	-11.147841976280978	0.18779097197693193	4.76681670129171	166.57835571173908
17700	-2397.0981110083153	-2387.6805679292543	-9.417543079060948	0.2870668892425992	6.864636095472088	21.055717961557015
17750	-2394.3726314907317	-2387.582841040572	-6.789790450159628	0.20170057247185122	6.829008347983123	3.716520381407417
17800	-2395.9193454279957	-2388.7013152150007	-7.218030212995135	0.08799260206725291	5.8238510751120645	19.61236391710016
17850	-2397.123936698719	-2387.8234426071904	-9.300494091528655	0.15553360492930324	6.16367825469077	119.37888524012905
17900	-2397.8878922904946	-2389.1492454029208	-8.738646887573644	0.11829816495910307	5.604811579450383	76.11742380932044
17950	-2398.7149678664	-2387.692990043899	-11.021977822500942	0.25586955364109004	6.271937627204146	287.95613907742677
18000	-2398.4750544839435	-2389.019294122462	-9.455760361481701	0.0493160034039295	5.46487720533945	125.0570874874369
18050	-2397.8330294702305	-2388.8046591686507	-9.028370301579669	0.15034922368745662	7.158081890182299	33.06178561532729
18100	-2400.8340692643415	-2389.206981109491	-11.62708815485008	0.151350671362613	6.046264432198098	1300.8583464215562
18150	-2400.5066254956864	-2387.5114944612224	-12.99513103446386	0.2519633181011332	5.053810708373234	1396.423708982029
18200	-2401.205772568995	-2388.2336962608697	-12.972076308125324	0.2519633181011332	5.241015233295089	1791.9451035092259
18250	-2399.6403101208816	-2387.4783239812396	-12.161986139642236	0.046490397574627265	5.996360554752692	2480.3692568670035
18300	-2400.1321249788175	-2387.958069413781	-12.17405556503661	0.03764020997431329	6.935784842716527	1324.7962121040696
18350	-2397.9864900611283	-2387.331686786765	-10.654803274362948	0.08027139682091859	5.437961810504892	463.4829460452424
18400	-2396.181433983962	-2387.695911426231	-8.485522557731189	0.08098967009559291	5.644418803298554	63.631573167573315
18450	-2398.2944850848767	-2388.3553577215916	-9.939127363285113	0.027247810305472596	6.9744957784392225	113.68951316429951
18500	-2397.9437497792205	-2390.143239127921	-7.80051065129956	0.1968158479261172	6.312106375777575	18.241349608025548
18550	-2395.9511799359307	-2388.4633726699917	-7.487807265938843	0.09179884347481856	6.255063168556721	24.805149732580585
18600	-2402.703739631335	-2390.593226116462	-12.110513514872725	0.2915546650594907	4.64943207255799	180.9969978452014
18650	-2397.1917099561024	-2387.5752469300937	-9.616463026008493	0.11131563015451089	5.533952789065082	176.44529871158937
18700	-2399.9708013974273	-2388.1424453022923	-11.828356095135174	0.21395998346044498	6.325944717592578	882.0337863357068
18750	-2400.3312937673018	-2387.57582168862	-12.755472078681631	0.21395998346044498	6.058289358790674	2592.2113663119553
18800	-2401.0974835334114	-2388.1303627820257	-12.967120751385746	0.21082043563716696	6.443982560608609	2592.2113663119553
18850	-2402.2135470192093	-2388.029020695579	-14.184526323630179	0.17067745165197198	6.286498768950137	13332.979297390773
18900	-2402.520257066528	-2387.9215625321253	-14.59869453440265	0.2804355482288234	4.779400901689469	3276.473224887862
18950	-2401.650581105126	-2389.5891187512534	-12.061462353872539	0.13057521219668602	5.014146315141418	916.6450526882172
19000	-2400.9432379983	-2389.5154541631364	-11.42778383516347	0.05658683446458499	6.177027694322375	1264.8030431605885
19050	-2402.588474776239	-2388.7382993224783	-13.850175453760578	0.04579612171683179	5.218464849746358	6940.368795254133
19100	-2402.953418461789	-2387.4290403254627	-15.52437813632638	0.189698954576867	5.387625433181593	40141.73201828203
19150	-2401.8410360203193	-2388.3969536392883	-13.444082381030922	0.05676497902496205	6.470951702599226	8364.513485349607
19200	-2402.719573137126	-2388.557866734035	-14.161706403091166	0.1199294245101659	6.276849804379074	17802.673456450273
19250	-2404.594836823429	-2388.1031457524423	-16.491691070986708	0.1199294245101659	6.641119769737676	139406.36238928465
19300	-2404.11074817912	-2389.1744148345074	-14.936333344612837	0.060192469371676396	5.253320125880639	24531.382167137945
19350	-2400.769480281308	-2387.3587645160133	-13.410715765294764	0.09526026982446344	6.267365584825043	9169.958245882173
19400	-2404.123499121763	-2388.8014621332813	-15.322036988481422	0.2702779081844175	6.098021809941481	20624.791553393323
19450	-2402.186952912295	-2388.620960574295	-13.56599233799989	0.07157197324432794	5.666124723151288	10204.046236384132
19500	-2402.662315561709	-2388.2352990533054	-14.427016508403469	0.04221876703745497	5.467780779349531	16762.96416007696
19550	-2402.945588913489	-2387.9051993527673	-15.04038956072145	0.09936069632814669	7.439084973260734	11895.573033839177
19600	-2404.6742740952513	-2388.615319227992	-16.05895486725901	0.27360141982148456	5.12072203900817	29021.353835674407
19650	-2403.2735927615727	-2387.8433720987423	-15.430220662830209	0.2471661618025959	5.518859120344135	27653.144837794316
19700	-2403.5425206923665	-2388.3455419989664	-15.196978693400018	0.10519318216116079	5.996209997555478	56650.35084346404
